0,-9.86037218011916,-16.3810253909905,-20.8203706303611,-0.0611629842782381,0.34852294740744,0.725682899014517,0.590063703817221,0.321394676402429,-0.38302149023283,0.813797007353886,0.296199984506851
0,-10.9669984402135,-18.5444014269742,-23.6859087902121,-0.0582816577931316,0.352010014882655,0.724007511371798,0.590343392666008,0.214406973918069,-0.346120819303506,0.849289032135493,0.336062743954641
0,-10.7496098801494,-18.3916499580373,-23.5660148197785,-0.057516607643988,0.352860975948855,0.723581932586069,0.590432179282734,0.0181266727124619,-0.392837062552196,0.890775309887683,0.227749452943869
0,-10.6813461398706,-18.4961680819979,-23.7766950596124,-0.0547365846994679,0.355929021229885,0.72203009676926,0.590754583140196,-0.202481000394942,-0.47495414398304,0.852167438168086,0.0850333047601992
0,-10.4729485893622,-18.3626632199739,-23.682528950274,-0.0541882815311483,0.356392831532104,0.721772983014481,0.590839691259488,-0.317058399883274,-0.473535975473962,0.812235957551936,0.124540757405204
0,-10.407945680432,-18.4712975668954,-23.8981867101975,-0.0579570781091545,0.352269878135999,0.723863583156342,0.59039683521777,-0.329026813705984,-0.326688504940382,0.822455315954835,0.329519695708665
0,-10.1800118498504,-18.2906158340629,-23.7397960000671,-0.0637224577400295,0.346192147719776,0.726926967402991,0.589633470300855,-0.325369038414906,-0.123333207252983,0.801951172756584,0.485590594373478
0,-9.96325421985239,-18.1328594869701,-23.6117688999511,-0.0672931565117827,0.342381827555752,0.728806156570829,0.58914166495905,-0.392425944736751,-0.0161652841357119,0.757872983998798,0.520930995056953
0,-9.81078366003931,-18.0974044810282,-23.6438406798989,-0.0686371718427945,0.34073794829623,0.729575103856468,0.588987909099263,-0.508442864272152,0.00853320903262332,0.69669356009382,0.505995179263718
0,-9.67921352945268,-18.1019576739054,-23.7283727796748,-0.0687207622242015,0.34017843660221,0.72977478075033,0.589054205902147,-0.633778249061976,-0.00842831283544446,0.607800630755047,0.478364388110612
0,-9.54578392021358,-18.1028043199331,-23.8079685596749,-0.0681250520595108,0.340084695418381,0.729712518399645,0.589254628929569,-0.743838099924957,-0.0439421528757053,0.490548543867002,0.451814225551419
0,-9.40208031982183,-18.0838848890271,-23.8614555601962,-0.0672284508612154,0.340096826899336,0.729572218684936,0.589524267058571,-0.826369484315398,-0.0865930426313354,0.351220357848519,0.431577780467072
0,-9.24658176954836,-18.0424353439594,-23.8851215401664,-0.0663002851181063,0.339989692563297,0.729473623679199,0.589813117436626,-0.876154060597676,-0.130179459468478,0.19831076859869,0.419619124312125
0,-9.0809464501217,-17.9817050659331,-23.8831856600009,-0.0655325499889865,0.339623650894776,0.729494297220154,0.590084172782255,-0.89212103559799,-0.170547383111846,0.0405127241497977,0.416404091165304
0,-8.9082864606753,-17.907598751015,-23.8634107299149,-0.0650522929372031,0.338921904965526,0.729679170892852,0.590312162405003,-0.87606560410908,-0.204475807825518,-0.114240593109874,0.421482844487137
0,-8.73214929923415,-17.8267674680101,-23.8346061496995,-0.0649254962292129,0.337859054686969,0.730045139308549,0.590482881781834,-0.831827542437812,-0.229442831613988,-0.259442088482735,0.433715032465448
0,-8.55581706017256,-17.7453494339716,-23.8049656897783,-0.0651628437573506,0.336450669112605,0.730585911806474,0.590592055921038,-0.764478695102032,-0.243636568023243,-0.390419298624366,0.451426980494705
0,-8.38189516961575,-17.6682508209487,-23.7811004002579,-0.0657317904611427,0.334740392393349,0.73127886513954,0.59064322803478,-0.67951887304945,-0.245962021506143,-0.504419927779228,0.472564621618431
0,-8.21218025963753,-17.5989206610247,-23.7677159202285,-0.0665728805329018,0.332786231021293,0.732092783221094,0.59064501418008,-0.58220253670769,-0.235991812331254,-0.60040704449321,0.49483275122673
0,-8.04773685988039,-17.5394853320904,-23.7677686503157,-0.0676160459419514,0.330648856383445,0.732994677560568,0.590608336185136,-0.477081332788251,-0.213881943464121,-0.678670703227365,0.515804219395134
0,-7.88907983992249,-17.4910696499282,-23.7828775499947,-0.0687937476874884,0.328383619056198,0.733954575107281,0.590544071762434,-0.367776391414646,-0.180287176913714,-0.74037388308732,0.532994908981937
0,-7.73637702967972,-17.4541566169355,-23.8137972000986,-0.0700499125553981,0.326036433246871,0.734948112604009,0.590461282156963,-0.256943704628123,-0.136301576764796,-0.78712195583489,0.543912529241628
0,-7.58961656969041,-17.4288919180399,-23.8608242101036,-0.071345209929429,0.323642736391217,0.735957383920419,0.590365962140725,-0.14637636606112,-0.0834361516578837,-0.820605333677832,0.54609454712048
0,-7.44871581997722,-17.4152867100202,-23.9240714400075,-0.0726598813079279,0.321228443361903,0.736970671890608,0.590260160943216,-0.0371907206506542,-0.0236336438686007,-0.842332629793727,0.537153648372349
0,-7.31356676947325,-17.4133024499752,-24.0035825199448,-0.0739952738046687,0.318811973724748,0.737981600218734,0.59014132426301,0.0699431167964644,0.0406885423997103,-0.853453056017608,0.514849768480423
